timestamp,cpu_percent,memory_percent
109.16287875175476,0.6,14.7
162.874929189682,0.0,14.8
170.8624083995819,0.0,14.8
187.70261240005493,0.0,14.8
219.03270864486694,0.0,14.8
304.5628945827484,0.0,14.8
358.2854962348938,0.0,14.7
446.41248750686646,0.0,14.7
487.55121517181396,0.0,14.7
574.4115107059479,0.0,14.7
596.3796517848969,0.0,14.7
622.0701768398285,0.0,14.7
693.2179183959961,0.6,14.7
724.8571615219116,0.0,14.7
773.9741070270538,0.0,14.7
786.1903324127197,0.6,14.7
887.3995933532715,0.6,14.7
950.6109540462494,0.6,14.7
1025.7332556247711,0.0,14.7
1126.631909608841,0.0,14.7
1200.3577802181244,0.0,14.7
1298.8580672740936,0.6,14.7
1388.9254298210144,0.0,14.7
1397.4120326042175,0.0,14.7
1420.9060499668121,0.0,14.7
1444.1452946662903,0.0,14.7
1461.924058675766,0.0,14.7
1522.1461486816406,0.0,14.7
1552.861249923706,0.0,14.7
1611.0566205978394,0.0,14.7
1685.5358057022095,0.0,14.7
1748.3860461711884,0.6,14.7
1771.2626492977142,0.0,14.7
1791.5829689502716,0.6,14.7
1893.1877830028534,0.0,14.7
1930.639698266983,0.0,14.7
2014.8072185516357,0.6,14.7
2100.076255083084,0.0,14.7
2132.7205498218536,0.0,14.7
2225.899668455124,0.0,14.8
2241.2117409706116,0.0,14.7
2309.120694875717,0.0,14.8
2383.6134774684906,0.0,14.8
2395.3514692783356,0.0,14.8
2416.0215108394623,0.0,14.8
2468.4691529273987,0.0,14.8
2501.7601408958435,0.0,14.8
2540.563015937805,0.6,14.8
2573.4143793582916,0.0,14.8
2625.149185180664,0.0,14.8
2638.7832810878754,0.0,14.8
2649.259140253067,0.0,14.8
2659.463533639908,0.6,14.8
2663.8694179058075,0.0,14.8
2679.094441652298,0.0,14.8
2691.2163326740265,0.0,14.8
2738.249737739563,0.0,14.8
2756.490866661072,0.0,14.8
2815.76904797554,0.0,14.8
2874.638080596924,0.0,14.8
2885.109881401062,0.0,14.8
2900.9886729717255,0.0,14.8
2937.6016561985016,0.0,14.8
2992.207739830017,0.0,14.8
3032.378617286682,0.0,14.8
3081.148579120636,0.0,14.8
3139.390085697174,0.0,14.8
3196.910251379013,0.0,14.8
3243.244368314743,0.0,14.8
3292.9250741004944,0.6,14.8
3351.9501736164093,0.0,14.8
3385.592535495758,6.3,14.8
3398.6992983818054,0.0,14.8
3425.1877505779266,0.0,14.8
3435.3264684677124,0.0,14.8
3456.1904304027557,0.0,14.8
3507.0517818927765,0.0,14.8
3566.146604537964,0.0,14.8
3582.5816507339478,0.0,14.8
3592.190390586853,0.0,14.8
3642.9404203891754,0.6,14.8
3657.6781010627747,0.0,14.8
3731.0077719688416,0.0,14.8
3798.294773340225,0.0,14.8
3856.1117713451385,0.0,14.8
3921.963733434677,0.0,14.8
3977.954848766327,0.0,14.8
4023.954477787018,0.0,14.8
4076.89474773407,0.0,14.8
4128.820055007935,0.0,14.8
4144.307940721512,0.0,14.8
4218.182321071625,0.0,14.8
4243.0467619895935,0.0,14.8
4295.938014268875,0.0,14.8
4357.491656780243,0.0,14.8
4421.099676609039,0.0,14.8
4458.954541444778,0.0,14.8
4533.3996386528015,0.0,14.8
4562.353852987289,0.0,14.8
4610.626571416855,0.0,14.8
