timestamp,cpu_percent,memory_percent
60.14545774459839,0.0,29.3
145.8375723361969,0.0,29.3
226.5570056438446,0.0,29.3
258.93920636177063,0.0,29.3
351.47512793540955,3.1,19.6
426.53058671951294,0.0,19.6
470.61473774909973,0.0,19.6
532.9244472980499,0.0,19.6
599.3901085853577,0.0,19.6
680.6007430553436,0.0,19.6
699.3233802318573,0.0,19.6
757.4138236045837,0.0,19.6
781.8555102348328,0.0,19.6
870.2794005870819,0.0,19.6
917.1598212718964,0.0,19.6
935.6243467330933,0.0,19.6
958.9854438304901,0.0,19.6
1043.0202882289886,0.0,19.6
1061.2325026988983,0.0,19.6
1083.189824104309,0.0,19.6
1131.185816526413,0.0,19.6
1179.5590555667877,0.0,19.6
1236.0169677734375,0.0,19.6
1291.2093577384949,0.6,19.6
1313.5448837280273,0.0,19.6
1392.8535034656525,0.0,19.6
1437.0093393325806,0.0,19.6
1490.5667691230774,0.0,19.6
1592.8919701576233,0.6,19.6
1659.2671029567719,0.0,19.6
1725.776121377945,0.6,19.6
1801.351640701294,0.0,19.6
1853.2851340770721,0.0,19.6
1866.7548382282257,0.0,19.6
1890.9008405208588,0.0,19.6
1901.2471001148224,0.0,19.6
1968.3984684944153,0.0,19.6
1986.3215827941895,0.0,19.6
2000.4291696548462,0.0,19.6
2035.227526664734,0.0,19.6
2061.4623613357544,0.0,19.6
2089.1670713424683,0.0,19.6
2156.7792897224426,0.0,19.6
2232.2166163921356,0.0,19.6
2314.102001428604,0.0,19.6
2370.7385787963867,0.0,19.6
2469.286510705948,0.0,19.6
2497.5722103118896,0.0,19.6
2528.028361558914,0.0,19.6
2575.8453211784363,0.6,19.6
2640.832193374634,0.0,19.6
2719.06853723526,0.0,19.6
2772.5570282936096,0.0,19.6
2811.6282234191895,0.0,19.6
2865.6784813404083,0.0,19.6
2952.705926179886,0.6,19.6
2966.019140481949,0.0,19.6
3003.9042563438416,0.0,19.6
3109.0916471481323,0.0,19.6
3135.312200307846,0.0,19.6
3245.244487762451,0.0,19.6
3266.1016070842743,0.0,19.6
3283.4737803936005,0.0,19.6
3345.080954313278,0.6,19.6
3393.6183013916016,0.0,19.6
3402.3608293533325,0.0,19.6
3417.1639206409454,0.0,19.6
3498.2633814811707,0.0,19.6
3552.414546251297,0.0,19.6
3591.6157715320587,0.0,19.6
3614.3199191093445,0.0,19.6
3666.9733185768127,0.0,19.6
3726.9725403785706,0.0,19.6
3805.1134021282196,0.0,19.6
3867.553204059601,0.0,19.6
3919.5252952575684,1.2,19.6
4014.724006175995,0.0,19.6
4098.888331413269,0.0,19.6
4164.981725692749,0.0,19.6
4207.193188905716,0.0,19.6
4260.894253730774,0.0,19.6
4287.5866730213165,0.0,19.6
4307.145487785339,0.0,19.6
4410.673911809921,0.0,19.6
4492.130205631256,0.0,19.6
4516.1742153167725,0.0,19.6
4568.618717670441,0.0,19.6
4665.660006284714,0.0,19.6
4771.5960512161255,0.0,19.6
4852.961462974548,0.6,19.6
4893.5853843688965,0.0,19.6
4938.949550628662,0.0,19.6
5011.569355249405,1.2,19.6
5047.18125462532,0.0,19.6
5084.061309814453,0.0,19.6
5133.240033388138,0.0,19.6
5223.424113750458,0.0,19.6
5307.3969695568085,0.0,19.6
5374.8708963394165,0.0,19.6
5391.158043146133,0.0,19.6
