timestamp,cpu_percent,memory_percent
76.45884251594543,0.0,29.9
133.56303811073303,0.0,30.0
201.29447388648987,0.0,30.0
268.81439089775085,0.0,30.0
358.073011636734,0.6,30.0
422.152907371521,0.0,30.0
465.6078677177429,0.6,30.0
515.7333452701569,0.0,30.0
596.1417677402496,0.0,30.0
668.5071558952332,0.0,30.0
693.6255903244019,0.0,30.0
742.1056060791016,0.0,30.0
759.099328994751,0.6,30.0
783.1896004676819,0.0,30.0
856.1839430332184,0.0,30.0
874.6010942459106,0.6,30.0
913.018994808197,0.0,30.0
960.295289516449,0.0,30.0
1007.4141004085541,0.0,30.0
1053.097760438919,0.6,30.0
1117.104706287384,0.0,30.0
1138.0942733287811,0.0,30.0
1218.0539133548737,0.0,30.0
1262.5046026706696,0.0,30.0
1328.3129160404205,0.0,30.0
1376.1860818862915,0.0,30.0
1447.213894367218,0.0,30.0
1517.9255909919739,0.0,30.0
1598.596607685089,0.6,30.0
1643.1394832134247,0.0,30.0
1656.1638188362122,0.0,30.0
1679.5936076641083,0.0,30.0
1689.6617789268494,0.0,30.0
1736.79669547081,0.0,30.0
1757.212349653244,0.0,30.0
1770.906316280365,0.0,30.0
1805.059493303299,0.6,30.0
1831.81578540802,0.0,30.0
1859.1275737285614,0.0,30.0
1915.3576018810272,0.0,30.0
1992.7064599990845,0.0,30.0
2067.534428834915,0.0,30.0
2158.269534111023,0.0,30.0
2238.606343984604,0.0,30.0
2259.280306816101,0.6,30.0
2288.461803674698,0.0,30.0
2339.54767537117,0.0,30.0
2398.0284180641174,0.6,30.0
2465.6573164463043,0.0,30.1
2523.4389238357544,0.0,30.1
2562.3950085639954,0.6,30.1
2615.3163189888,0.0,30.1
2703.0159199237823,0.0,30.1
2716.3837234973907,0.0,30.1
2756.304256916046,0.0,30.1
2830.2094480991364,0.0,30.1
2870.222083568573,0.0,30.1
2949.1591670513153,0.6,30.1
2967.9211559295654,0.0,30.1
2985.0482432842255,0.0,30.1
3046.611083984375,0.6,30.1
3094.816237449646,0.0,30.1
3101.1282455921173,0.0,30.1
3114.3495783805847,0.0,30.1
3188.4266788959503,0.6,30.1
3244.549780845642,0.0,30.1
3278.3972160816193,0.0,30.1
3300.9586215019226,0.0,30.1
3352.58079123497,0.0,30.1
3419.3075637817383,0.6,30.1
3499.1853625774384,0.0,30.1
3560.8103041648865,0.0,30.1
3616.5232656002045,0.6,30.1
3700.305891752243,0.0,30.1
3782.4478487968445,0.6,30.1
3808.7407388687134,0.0,30.1
3835.5998520851135,0.0,30.1
3905.0328006744385,0.0,30.1
3986.420008420944,0.0,30.1
4009.8894560337067,0.0,30.1
4060.880602121353,0.0,30.1
4155.285160779953,0.6,30.1
4246.140531539917,0.0,30.1
4320.591354370117,0.0,30.1
4396.144402980804,0.0,30.1
4449.818706274033,0.0,30.1
4515.847075223923,0.0,30.1
4551.563616514206,0.0,30.1
4589.233648061752,0.6,30.1
4636.463243722916,0.0,30.1
4728.865664958954,0.0,30.1
4796.675160884857,0.0,30.1
4858.057847499847,0.0,30.1
4871.463248968124,0.0,30.1
4902.876729011536,0.0,30.1
4979.611984729767,0.0,30.1
5029.9108674526215,0.0,30.1
5112.6869015693665,0.0,30.1
5173.075338125229,0.0,30.1
5186.330841779709,0.0,30.1
